Year	Subject	Bacteria_0	Bacteria_1	Bacteria_2	Bacteria_3	Bacteria_4
1986	0	2.655217171078511	1280.835824115363	1651.3516223587394	20.146319287096542	17.97410403721117
1987	0	3.69134330144973	1199.9079058360876	281.2228082387242	45.38953688357096	8.03298746613694
1988	0	1.3679682148088066	2765.939294032363	1411.1996372157216	9.246126486103627	14.809706950966781
1989	0	19.955724663400794	1967.5890259759367	7.512653896845878	0.8825597559976037	23.65239420086895
1990	0	17.157823549804757	1311.8750140870347	0.4611542318254098	21.206706177752505	41.22461491965408
1991	0	7.7383316718988615	2968.5466740212287	0.2480193821985517	17.016422126488916	0.18741616325960275
1992	0	19.234677225769367	457.7899558262521	949.5257940940643	2.5561172591559784	40.935378630704875
1993	0	25.14185349064335	2317.247596056599	165.3426691187508	24.255501408967703	44.46536429799217
1994	0	38.17153970536027	1296.2825014876648	49.96867383166574	14.611261088795567	30.866186793096865
1995	0	12.350787750600725	1737.1848984242288	4301.35652579288	58.0312783499387	43.58067930654337
1996	0	52.05321217442637	1670.8154066603042	6891.6895625287725	1.2767563510470408	32.356863631344886
1997	0	6.989998881651679	8793.153598496	228.61213278175222	5.688518637464085	20.438654031705155
1998	0	87.3206333399932	3854.786044777708	2248.491542439094	52.65701873115415	19.853370143094402
1999	0	29.337372240688275	6443.979210336901	9262.685391519612	46.903356284972176	1.8870168729383736
2000	0	30.379559919549436	9741.777574191752	4635.875058450004	30.0861488656747	8.463767144896886
2001	0	8.082778414376719	6400.525003620974	3915.0467680597462	3.0337923142298644	4.643645985274694
2002	0	28.301398411082605	6415.581040172807	8.025437737038143	21.73533131842239	22.966006419627103
2003	0	98.75670408835538	5858.737548029033	1315.9925419689357	31.963441716198897	14.998946081971532
2004	0	99.60497022654643	145.56651551055654	136.4373958282731	8.895744275630419	12.87328694781842
2005	0	30.710244696416037	11087.236425283081	796.2251582362263	58.74450798072624	8.382328905539701
2006	0	26.016032639856085	3171.1013474992183	3451.2084189421694	16.455811070046714	52.585675581519375
2007	0	19.022310749943617	8898.109629414581	2007.1440043088626	0.7575023736451494	26.67463618860305
2008	0	75.64021864604096	6944.283355162345	8108.67094270094	51.410533824228345	54.865743765355965
2009	0	48.16463025532054	5756.262238282786	86.85387075802164	57.83104317277959	31.891153279110625
2010	0	7.87493427119988	0.0001347199318195187	2166.8286896421414	18.403326942857273	41.601001152910776
2011	0	8.730149514455412	3385.1985955211426	1107.5065129197976	14.65040643452582	32.77142288739658
2012	0	25.693408551670547	21.475566783662675	16332.795699969947	36.87124120279125	44.30699737500503
2013	0	17.57900206542985	48.43375025677932	14095.776592975099	0.7511119404755129	31.29332383452213
2014	0	51.63784178340071	17506.420818443385	463.19393581773113	39.40199386582679	51.126206384049105
2015	0	7.633074527937755	197.4321199743914	3074.1135054604506	23.625112048670584	0.005069680902499342
2016	0	5.25350177346582	28.329916525644	27.029591847290224	2.0959203033258436	55.842306670488234
2017	0	79.62365026885257	546.7581213662752	23431.463638750523	45.58681056767669	14.499000648990835
2018	0	40.354820614140635	19882.394826733114	229.6123313838305	31.339575515227597	45.424289910967474
2019	0	107.9382543931416	81.40792311433104	1379.0989935091645	107.7492374039504	49.61071838439472
2020	0	122.11711904052646	10449.445920431008	0.3671015116368396	10.0566113615704	33.137501622809125
2021	0	73.94516373182641	5864.723328539005	763.8304577479933	6.582956274251101	14.540506682219924
2022	0	1.4276518276584202	1678.331939331548	2630.335996718016	26.666357934119983	12.03296339597469
2023	0	12.869048160145198	19930.131459542845	18178.21249474816	20.98389931495855	21.801319895888735
2024	0	29.566810190823322	15084.977257056025	3623.9293199511953	34.102126139068794	31.201425147960588
2025	0	145.52510623148396	1.8544845323826213	3.27249706890141	6.474300646828673	39.457105547036626
2026	0	52.51068552006652	3404.6895678583774	216.59747790454531	19.159749062671366	53.80532939341834
2027	0	40.304088279885256	727.6801896599502	14.330674388596455	16.510029229138272	95.53298944157584
2028	0	7.421283611414892	23759.083458739293	2708.8910485470124	33.802633331682195	23.195629650361184
2029	0	10.788636121089894	2642.4691652199226	41398.23168765794	51.43379040717717	17.604443217845077
2030	0	126.09147929329781	3115.439918078119	1536.8233657443893	96.94325678669514	28.099003731995076
2031	0	8.518063080957615	18257.493935452716	11152.296030911091	120.07429691096392	7.1749026158803595
2032	0	8.264720115855468	2111.292047276564	2564.076447948644	46.95827667618665	41.223647924532656
2033	0	8.89755671525854	586.848040437463	943.3612600020816	38.237398422708985	85.95391511343063
2034	0	24.233545709177445	35930.7988158593	8.815221436322442	44.206287284305795	14.803785386796463
2035	0	25.039647349719665	9632.916105560787	15.58493135540444	46.83766594229797	33.50358824321213
2036	0	9.658718498319965	27491.186274910666	13156.059440162537	6.533658703221485	32.39745827736236
2037	0	24.384095947390335	29553.87447668548	5985.0032647246235	23.48727056453463	71.58687230960736
2038	0	51.745944595000935	19618.810224324974	187.58058555290097	16.67915521737007	4.889357370693791
2039	0	24.409021264550393	51632.26975823811	11400.470795338711	2.320560759825007	75.57852866340718
2040	0	127.70036588516481	4070.8289238196526	2654.2502114615977	96.59993268599851	49.878843246527595
2041	0	6.907045904279571	16492.167964369775	692.2873850130005	110.45412143082426	64.00858205089546
2042	0	16.27248383284072	0.6168927798813967	14325.008924168333	103.89311561007436	71.2100663329988
2043	0	95.86806058749407	42214.944341689	15815.743210478917	26.450356820369265	53.92070572509358
2044	0	110.25691036036459	1964.9810590288894	729.4184214829857	5.525912394249827	59.25373825429157
2045	0	4.174220420499519	5021.515375653298	6706.963597753286	100.98323381406999	98.66377761617663
2046	0	24.080370896119923	0.19611916736070725	9125.551470697572	5.247677405895096	111.28688536372668
2047	0	21.391243648662954	602.4983460420938	18371.420647671326	0.2890429795105172	38.60189106875075
2048	0	51.167183457144766	21229.090796123943	19.503640513216475	114.04735831020395	128.19732171828363
2049	0	31.51084944559995	402.83540496473404	132.19710695152762	46.642600794927915	32.07779659510741
1950	1	3.301415312893858e-05	0.8707644445590504	1.7830708411434482	0.8498244918522927	1.1011984146976577
1951	1	0.09143441719074208	1.2968374676276713	2.3124596715480825	3.3836321074568536	1.292851280852224
1952	1	0.11173050372633186	0.7114978256294128	0.34387496746006196	0.2862750003409221	1.7535976850885922
1953	1	0.2760516805035026	1.6547470678372909	7.048373665370458	0.7100039380493363	4.406661066607772
1954	1	0.27631823758360363	3.6106982774332064	4.299450128041481	4.516035917246756	2.9909492750743043
1955	1	0.41135196878471136	3.019161192360877	4.9088266092545005	14.889639986082186	0.5469528252261481
1956	1	0.0652675428965001	0.22200291645577055	12.861788309564089	2.59499822575497	10.712514350181369
1957	1	1.9152455087476155	0.11659730876209194	11.2452926191577	2.114498294814062	11.377237223404858
1958	1	0.8964106378790627	2.8307586567838334	0.7452117664995076	7.4306865073762305	1.4408457485070543
1959	1	0.366042478019786	4.143751514543325	7.380134169932204	17.75890316453495	16.553040469281683
1960	1	0.13144792653714615	8.471923700778738	1.1685227550153774	1.5657991659539336	16.22063443918253
1961	1	4.7627160557013175	5.612997319728599	6.648506227022519	16.001222954743984	26.216926825289406
1962	1	1.3490363092810225	3.403473645475507	2.1390352087102316	3.5445813837521976	19.00925120197115
1963	1	0.071557472816041	16.990295422518273	15.643651611463099	17.746667180835242	40.58035376253592
1964	1	5.342375906302486	1.0455511671265212	42.99573187679495	8.747504289751326	12.960136613177726
1965	1	7.549954367757918	14.902353051501636	0.5827924873698889	3.1839329980787645	36.45031674548308
1966	1	6.085086559070952	1.3275121127068346	34.47354385270248	8.201716070607175	0.038633960623137426
1967	1	4.359190459652577	12.943475137012221	0.15962070027898395	27.406789864178744	23.78978924153941
1968	1	9.593533467198275	1.1665036926377443	26.77415191580296	17.908482916885863	3.3422890075331075
1969	1	0.06224959580816615	0.4219021863138091	20.348102191637018	18.07938324105284	3.370265564102582
1970	1	9.373186729597279	6.512034734904348	59.80418042930914	5.970491254279619	59.378244231156366
1971	1	4.251522076148742	20.022350435604803	20.43507625321081	14.13241133632113	6.962698616822066
1972	1	5.883637589924668	9.804366473560055	31.791628172687027	44.43564749811906	11.083313738120784
1973	1	0.6801049375776469	22.016680765649213	6.361242125270322	3.309994167121038	15.534252694953803
1974	1	1.428532741958021	4.285852610256367	10.568874158637493	59.91613467633783	1.547910968937642
1975	1	3.109978439931396	2.705184193309467	22.585704231470668	9.634933591977589	1.843865645967497
1976	1	16.472626765443554	10.255940803252095	58.57384701057994	7.960001468150163	1.3266111081330696
1977	1	0.0012589282132009442	6.746297448090879	27.03542289165993	8.478996686255227	16.767030440237892
1978	1	28.156547483591524	16.387199673806965	44.89584684365485	18.34003649452514	56.826024780359276
1979	1	6.392336591893771	3.4813769504459247	25.31135941034091	23.166788603002196	3.0432449475473917
1980	1	13.190494295837183	9.419344846539262	8.013231666304637	26.384068144576233	25.619368738156712
1981	1	23.76671234523763	3.8646980909986137	24.281176079841746	16.421882334131727	14.437077794122706
1982	1	18.55746552405697	6.748572398264471	74.18392290017718	18.182867596328116	4.553243823949105
1983	1	16.14966817943898	27.625248359053195	59.41319047196218	45.503624143013894	83.84420094651877
1984	1	7.842899734915106	15.057853797561016	18.147227801483602	22.027425008888624	0.6021825369755862
1985	1	8.040903559650992	12.747320744244618	29.253786899875394	20.959183864902762	4.57156225930043
1986	1	15.696434620401073	12.381378249381068	78.67081248077113	50.50282976526151	1.3752688943216198
1987	1	0.3097784159449149	31.99904673740966	77.98090315771829	0.4880595489591575	111.65267042835089
1988	1	24.908298108032383	17.807265164717784	7.786377215291145	16.469141800252697	17.71628518268658
1989	1	8.93940300406352	31.571083539456612	3.9871590625661395	72.09893084620971	92.59010705609036
1990	1	0.02372089710246146	27.868644751237195	13.448738437986032	20.261044506100877	107.3667359767539
1991	1	64.49392731955892	2.9377344790128146	0.13126756100088596	107.06014492817637	9.186049181819989
1992	1	21.352438471847186	34.81772779873541	71.89359807991065	36.68479189354492	69.82173057643367
1993	1	68.2407833258581	10.897241520718064	1.7011855299445924	46.37778270095828	25.530229096563055
1994	1	6.137080367358503	7.892519318854251	2.878230752119504	13.467244865782607	38.5368973834411
1995	1	11.99824819221769	42.980724437658566	7.803367162154826	25.45463138482915	72.69517748391283
1996	1	21.547542332498352	39.70906999629953	83.92654130260158	1.943641172984176	46.08338465776499
1997	1	2.5170271777171376	31.43053685437103	64.3311877819001	16.023292670757183	31.949696601156024
1998	1	40.395687925392316	26.287279779783894	13.415756990222784	11.603182930847895	45.55044058697993
1999	1	30.055101650691334	34.542909968359176	159.51803877723194	172.9020258872763	79.10849024251763
2000	1	15.435425665448959	44.974780592205256	49.29501648226335	109.32598457465699	23.406930576228373
2001	1	49.33796326338266	25.28397997638789	30.505521059896108	119.56147530773856	116.42199179757947
2002	1	0.3190687276795683	6.230243527799007	7.54823959495501	49.594553704100974	15.60998443489499
2003	1	13.862115802472944	16.47759442450007	35.022811752003996	4.976773589092752	54.26620807361292
2004	1	68.82603146304693	15.794575394536576	109.69208180948121	2.920657985577435	101.90462662753913
2005	1	62.674293354527265	18.440864242956337	65.37579844950574	137.4738208367661	71.73146799189847
2006	1	0.35540235027037104	8.19511803201761	118.62788841082072	12.761341464793162	28.590407137068823
2007	1	54.068139574934314	30.41061858632932	23.944101419254512	5.561138510859429	94.61871392019233
2008	1	52.45663096948351	19.40385766559574	75.11329554941895	0.3681942039212096	12.72250134718728
2009	1	79.49992596036714	17.483672319436707	5.892527549606342	6.717319271604353	6.451535111807755
2010	1	0.635113860522831	49.947465228440116	68.28762431820621	11.107942019220157	14.460531344801348
2011	1	89.92873636069147	24.821596439740755	30.502543842423645	156.09847850644888	20.305747895547587
2012	1	3.466819838595773	24.685848671128326	130.80285036748134	169.15176940542273	129.2764023235015
2013	1	12.924246145834012	88.72695062375381	101.6751522984467	30.599555777277573	234.97455227161203
2014	1	90.9575397663199	44.075206514492166	166.29578888804852	34.08340858153009	29.96794316643032
2015	1	65.60656895704768	7.728840213644276	218.0844341659486	32.6304010989355	162.65445205709918
2016	1	154.4222648848527	2.831825917315192	128.08833735184908	1.9823621952177737	0.2057059952202519
2017	1	0.004740887795320545	14.2591750406114	47.40563450214789	20.85023468014113	57.51140547756056
2018	1	33.42846400065129	37.490478747132315	104.08892051421715	149.04707247349785	123.89983256085692
2019	1	38.393804622242044	38.88706704011529	59.509365785007255	75.05154558158287	124.57337265373974
2020	1	10.985029078194579	71.62592100898829	112.77618694429528	190.8123250869543	49.61891426420002
2021	1	123.40953056198062	31.344984993021047	5.211344776698761	69.99061824541359	14.738129894801148
2022	1	165.02173170348243	51.8814152771811	149.04000373414468	4.15149932239649	14.659784041528642
2023	1	155.48014295281305	50.59910396663706	70.60814167206229	27.43823364139123	63.54195110996194
2024	1	8.598247136016834	46.06617044068039	20.734591059463376	10.184347103802384	47.79204870532138
2025	1	57.600709575992695	3.263675530472462	68.35049663215901	39.90167165611255	17.83219907009253
2026	1	6.647080264070203	18.363352924817633	13.817106370103911	111.53701863464231	198.07730652671088
2027	1	3.459518224139489	10.59577254714765	207.95110555257116	25.26836462046882	1.2266043297428246
2028	1	66.67378047727969	74.25268873395528	92.14565318054431	282.8837940953766	15.854165545859294
2029	1	104.43040441619036	69.78575755302536	153.99601150712633	188.57012847957984	2.3934209650578855
2030	1	13.3690223719472	43.216604714488525	46.28292741555384	1.4672136510997256	0.6905372186039542
2031	1	157.04933938701066	3.951815014055181	88.80738789509151	15.786413488175212	84.1300643142451
2032	1	7.438259511831374	62.4243381259823	103.67147945243883	16.854388623152044	63.99545882563796
2033	1	13.976028032943734	45.553723330920235	22.36742697096651	57.07877705802344	18.783054680490512
2034	1	113.36661032744097	61.920127434693235	48.37039130015769	54.58665767596309	188.237655168516
2035	1	59.76052704073127	45.8373453304567	17.04162407345938	267.07116057495847	3.4996418172017956
2036	1	148.12898482235477	90.43131127784442	63.1830556864529	176.8970652295838	237.58910798267675
2037	1	66.94284536611454	7.333300926647391	141.46154506942537	106.42973431472683	18.59849930824537
2038	1	18.71073244693229	7.416750884829161	106.56304271544633	234.51974206524005	59.278924662049974
2039	1	76.83774323433612	16.615521297812467	89.0719617926254	107.477253896381	9.787279664903574
2040	1	4.480936529376249	18.502803746639177	46.50859899003298	1.372884030459723	23.92124336871066
2041	1	10.209212337387921	14.515643931457207	29.566859090041063	15.358290973661358	159.45448864083508
2042	1	85.73522796657103	99.43687297993232	9.990937140125956	53.01877395736741	60.36502744719824
2043	1	356.7045831538923	71.8118805346501	51.24873251010717	25.25078136692143	159.89821351023963
2044	1	64.00460911984187	62.13195674579406	60.3319396369896	37.1056136282346	6.521928293272502
2045	1	348.8635648140427	61.65649127482299	182.9841989005524	9.649684712827998	37.31822327125956
2046	1	78.68399199212656	160.42624103985474	18.451349948609774	120.60741784771923	24.557180582246275
2047	1	0.11848149900587987	15.98994595327062	31.853531328027156	149.57121866375476	2.823910122473998
2048	1	105.0687688996564	33.679635537914706	96.2446456797563	49.360733768762586	227.6185252231251
2049	1	111.40697161897302	16.772935710577986	145.6926700113415	58.72255277964841	8.991485379984415
1950	2	0.0050591412260839715	0.2643953211645825	0.0010443592009452462	0.002676466479060743	0.02973597121495373
1951	2	0.0020271426693830507	0.12575232736847325	0.013452699533382607	0.2590783148796167	0.019121815483623912
1952	2	0.5626867586030028	0.6662267352359271	0.2312867503410009	1.9362530832857663	0.0751193255569439
1953	2	0.009932618298775866	0.2923910535184215	0.5478709609172948	0.014512381656073277	0.04638821223033902
1954	2	0.5937626621851974	2.8701398348574108	0.14892548357198568	0.005078253795173291	0.8742834055548745
1955	2	0.054425207755573	7.416861401765289	0.005315948953910707	16.325079652686494	0.018932662449924476
1956	2	0.07955014480089208	4.520141540863235	1.0156524070599746	10.148810899439473	0.06569123944308274
1957	2	0.01811609416807085	0.08238185868249658	0.1363211811969223	34.06108338175733	2.2777150209161006
1958	2	0.029058103204640768	6.865371544285786	0.013618755783772765	51.06624315125855	2.4721836049067103
1959	2	0.1507362180363795	5.047079417796648	3.6299516797727143	7.673484038368817	0.28197920862316084
1960	2	55.031750261447336	11.205829540400163	0.5317653010441468	5.340192034998172e-05	0.18681090119399166
1961	2	118.87760470578986	11.769401193635344	2.45021414028494	0.7702212918510245	1.7176817120101737
1962	2	5.204236841402297	2.4271314754526094	3.154760136868327	20.007779446639248	1.503782166448299
1963	2	67.43773532777828	3.789110379651077	0.07624557318610298	83.45269017048152	5.375072093005528
1964	2	41.67295886149957	12.29319490832349	1.957718201143709	177.49731899522175	0.3468726568288132
1965	2	12.503307608291047	1.8572233385901136	3.7822698167401305	237.17073389166353	5.2940609168778385
1966	2	327.86428808920857	4.131719868724407	3.161975598321555	162.19943659638858	6.3615326766280145
1967	2	0.8035603438697068	6.061928009446538	0.046264603256000826	39.16709698796653	2.2979645770398944
1968	2	39.06580332142456	3.272977049902371	0.5164297524575608	19.13344748705611	1.125893455611687
1969	2	0.014454246272507059	10.073268885147616	12.086978621285656	493.62288959565825	3.9391620336517374
1970	2	0.014578399743946405	23.377083596545305	4.054085789912208	44.3447150040148	12.834230852099639
1971	2	339.4260295930523	5.327809698968681	2.293663459516952	478.97460581867625	5.653068978490207
1972	2	823.566773187657	7.262332742854361	1.628854090059918	0.8866161677068387	6.797520108653791
1973	2	927.1117299207797	19.558391540025138	0.03951930850286959	3.7024091089377693	0.1845633937429671
1974	2	3.8374022817981746	12.36700211003393	0.10460054319719211	383.60908983081663	6.244274665386879
1975	2	624.900831120621	17.48678019041754	5.094571805730749	56.112096345264455	7.914383360178867
1976	2	579.0456893839854	24.140775087764514	11.088106278982657	2.7668868641577484	6.7934496239361675
1977	2	0.08563305331017979	2.8630288407790307	4.481159916774451	521.4289404387098	14.84209318989955
1978	2	23.148370373686227	19.65573289268104	29.898203439830443	2.878932786136534	11.067117205832695
1979	2	0.4886611637072703	29.24198741873613	24.21347125972447	514.9065738797574	14.067290463350606
1980	2	1113.124493717537	14.147894193254032	27.71117906123177	37.07483604817413	23.07379036058104
1981	2	0.0003249816762973814	9.926127235372988	2.663518729680239	1642.642718647822	24.335872920450115
1982	2	838.1431970545838	3.6459495104215494	14.131922685733672	16.275130012398943	0.6201364936478214
1983	2	34.42759179769706	15.712603649804493	36.634005722335885	2959.352767982612	9.612289106578428
1984	2	1586.3942105323713	25.902740826892156	36.195122705896274	1179.9457902097315	5.954420278848353
1985	2	329.02324857673665	44.45529200638129	14.061931471558724	145.04780499391043	7.353987889996248
1986	2	2262.8653029246675	1.1809267868998654	46.18952807981443	1685.2774868390798	1.1311479568424516
1987	2	0.9720840005621181	29.911035577851166	9.621137771308925	61.19748697606938	11.228381918311518
1988	2	16.048054225649064	2.7254255620793524	4.075881368597904	24.273726582065716	1.7681715995816032
1989	2	767.442047647912	44.57813458562762	3.6023862423308897	1634.8860819727997	50.73878796362311
1990	2	550.2735363922061	29.30862166869827	42.600981741885185	394.8525081667564	7.473505193872489
1991	2	1704.861347042763	8.025339952679007	3.389525160235708	37.24941078040758	39.548035631520044
1992	2	3521.549930039843	27.149073513484968	8.210535737578823	587.0264923161467	40.47627427890671
1993	2	396.53675891579155	46.311712728367645	18.538096011827577	60.05223377004737	20.566506300667704
1994	2	774.9045738800334	22.9803984797504	17.144252459807106	1228.5764292972265	0.04134394602842862
1995	2	3.9438924405896527	71.01281385986726	18.705277728792293	207.8112325585531	42.25630692383853
1996	2	1418.25691524874	37.24498773428539	43.52932888578957	2523.426191977438	79.20484774771384
1997	2	206.93538281314105	18.58123291684107	9.84422892792876	699.7460993215195	63.86802773977596
1998	2	902.4475540242573	21.695231626511042	7.273725736350955	802.6342026832265	0.00011844460549094312
1999	2	2758.5021320196593	17.961579638295046	2.348266824832205	164.93756983411595	16.98409033091265
2000	2	711.1887057610743	25.30187206939046	71.53629076175592	2458.964644652711	106.9875331802962
2001	2	588.5157017860396	38.48981996142263	25.490514123579107	355.6039669249103	4.634927200770273
2002	2	11865.138539042166	33.664055279004096	15.801443296416554	7433.632421506302	85.00305332141282
2003	2	1418.9984897969093	49.87194947762303	65.0978755296873	2586.154841277896	19.09206979915418
2004	2	12458.582734283962	46.7274160341038	15.83622650497798	9851.579634673435	13.966624559721048
2005	2	94.07677813419599	47.043819599493325	87.68612287009896	63.46366133311196	6.551711754016807
2006	2	168.47607486926427	1.4804629107641623	0.5422518156376342	3316.204748446025	16.44211086059105
2007	2	2443.115590325154	59.30686768980453	8.618841147170256	180.7198769280238	29.978809553752264
2008	2	5224.681693385064	39.760969795504685	11.217822729439963	14348.716159293306	45.56954804749247
2009	2	16552.4169354788	30.594872646866467	38.201882559990345	23.89950894913068	18.042326586061932
2010	2	830.811093491882	47.08405378467479	73.34633801500519	6512.119594099639	82.54641860536421
2011	2	2812.1728548785563	47.58720444308577	62.40542248211591	10676.675689933147	1.7485331947412581
2012	2	10757.65562284537	32.08416809694328	130.07200897391255	17715.41167753369	136.3521776986929
2013	2	1570.4779032232523	7.04600327578905	0.05528839390706	527.4180841215288	16.957979470035344
2014	2	6558.473213701154	42.345225930411004	88.38070176899322	57.91384253342579	6.609255091288957
2015	2	522.3951753870309	6.703936932321842	32.725216846123246	14196.887662339097	27.942891933281597
2016	2	90.04552867499105	0.18095987167900673	99.82605301063714	21534.3612933922	61.34574440098524
2017	2	17744.402784227965	6.727491520626473	103.21249208540483	19130.27371936404	73.87799199740283
2018	2	14634.949412545062	76.87929826047394	1.1321840515106008	3183.0259274374885	39.918259303840024
2019	2	91.573506273207	8.341075635484355	19.28061929230602	16990.50861037257	131.7990342781032
2020	2	62.83300431214311	10.63192488590871	92.47979103172976	6423.050779137223	7.352253729664776
2021	2	0.19459765329886364	8.119543979661124	32.68051240790107	0.01196264831419179	200.05205906851944
2022	2	6174.002559030619	31.98297417331048	0.2985130237730474	8972.41572341193	184.819781227097
2023	2	8081.06327137508	39.20080537134195	41.79538118160372	3322.871745110602	111.85490825897976
2024	2	31780.904687423677	49.59443485560876	1.9438423129554656	32355.942114863945	63.077190298036065
2025	2	1910.5581291344106	43.58387882842921	32.48232213792211	2979.439286715229	235.6987967651058
2026	2	8229.90380831096	128.09411735838276	17.056108124048215	1822.2035551121853	137.09456313588623
2027	2	32979.64817326372	8.516656905287142	188.68124072258917	3900.956295099902	213.79029852700623
2028	2	5809.314305499287	2.7311579127861374	168.05736621268778	0.0027565958357392215	74.9299546697543
2029	2	3167.008403371721	26.301497231980846	63.9865269081688	3170.0321756774993	13.022044247962437
2030	2	20241.549673721453	41.05246726465551	131.663134939587	355.14430046945097	154.81621960253943
2031	2	17282.95151762374	30.06530011442794	58.84120914998476	8754.470429582745	88.11808390249819
2032	2	188.46588296739287	70.82912783127324	175.99649711831722	11416.919099699462	6.258940865106477
2033	2	3299.2765787235476	12.46040071147053	35.20883731441202	4321.801486426426	0.14739415408504603
2034	2	42382.36634298999	20.70973659411908	5.798522189620017	34519.39429252844	1.4126207634693007
2035	2	139.8599186854746	1.9859501015948846	9.818951706336644	21467.582586361514	36.48034066906488
2036	2	25433.226265051006	49.73326544239901	80.04453971875073	2382.6180418877393	281.8927727940032
2037	2	31751.322214666252	105.48347911620739	155.3790837872647	33914.59297725293	332.54362773765695
2038	2	47594.656978758874	8.713460083251341	27.838602238288143	41677.43764538872	204.73196763862683
2039	2	166.36729293989455	29.424088184997977	300.8553282463019	415.3576919379522	109.5750895099252
2040	2	3124.0639760578542	1.6960010899208657	243.2576949469878	11.659548913629356	222.81359352838606
2041	2	641.0851525329068	28.636141391073927	7.980151128414077	0.8922399756507751	109.19586693454758
2042	2	36651.60935927124	54.23863428556061	0.3416950260956164	2339.8564250109675	139.5203503989532
2043	2	1.9204222520163456	10.841423934756442	53.33515463902119	35170.45913102699	40.77907566355532
2044	2	3.7454422818931894	26.326494335919705	195.92829485725275	2925.578073507331	75.08271973069039
2045	2	801.0879776442848	49.58510450100917	7.529827621989933	64519.784400116616	302.1587040343471
2046	2	68377.70160136897	8.034419643887402	45.52696537041536	53386.942857320115	288.11281712128306
2047	2	12019.561606806104	40.17869544595771	337.7165235804902	56951.26591668612	279.6746117423576
2048	2	49917.09412566412	36.251856181003184	0.6847364964302936	3251.5152859333807	235.49927149439964
2049	2	75799.93452446691	51.80243883083339	362.8572761064411	52966.97551679504	264.0593509803425
1950	3	0.1416304190385461	0.9261060401580952	0.23823569102449274	1.6282603901502186	0.45058728544673055
